,nm_uf,uf,cod_mun,nm_mun,tipo,cod_uf,pop
392,Tocantins,TO,1714880,Nova Olinda,RuralAdjacente,17,12014
393,Tocantins,TO,1715002,Nova Rosalândia,RuralAdjacente,17,4348
394,Tocantins,TO,1715101,Novo Acordo,RuralAdjacente,17,4450
395,Tocantins,TO,1715150,Novo Alegre,RuralRemoto,17,2332
396,Tocantins,TO,1715259,Novo Jardim,RuralRemoto,17,2768
397,Tocantins,TO,1715507,Oliveira de Fátima,RuralAdjacente,17,1124
398,Tocantins,TO,1715705,Palmeirante,RuralAdjacente,17,6234
399,Tocantins,TO,1715754,Palmeirópolis,RuralRemoto,17,7694
400,Tocantins,TO,1716109,Paraíso do Tocantins,Urbano,17,52521
401,Tocantins,TO,1716208,Paranã,RuralRemoto,17,10426
402,Tocantins,TO,1716307,Pau D´Arco,RuralAdjacente,17,4885
403,Tocantins,TO,1716505,Pedro Afonso,IntermediarioRemoto,17,13964
404,Tocantins,TO,1716604,Peixe,RuralAdjacente,17,11996
405,Tocantins,TO,1716653,Pequizeiro,RuralRemoto,17,5546
406,Tocantins,TO,1716703,Colméia,RuralRemoto,17,8078
407,Tocantins,TO,1717008,Pindorama do Tocantins,RuralRemoto,17,4414
408,Tocantins,TO,1717206,Piraquê,RuralAdjacente,17,3038
409,Tocantins,TO,1717503,Pium,RuralAdjacente,17,7830
410,Tocantins,TO,1717800,Ponte Alta do Bom Jesus,RuralRemoto,17,4586
411,Tocantins,TO,1717909,Ponte Alta do Tocantins,RuralAdjacente,17,8192
412,Tocantins,TO,1718006,Porto Alegre do Tocantins,RuralRemoto,17,3200
413,Tocantins,TO,1718204,Porto Nacional,Urbano,17,53618
414,Tocantins,TO,1718303,Praia Norte,RuralAdjacente,17,8563
415,Tocantins,TO,1718402,Presidente Kennedy,RuralAdjacente,17,3668
416,Tocantins,TO,1718451,Pugmil,RuralAdjacente,17,2746
417,Tocantins,TO,1718501,Recursolândia,RuralRemoto,17,4389
418,Tocantins,TO,1718550,Riachinho,RuralAdjacente,17,4723
419,Tocantins,TO,1718659,Rio da Conceição,RuralRemoto,17,2211
420,Tocantins,TO,1718709,Rio dos Bois,RuralAdjacente,17,2879
421,Tocantins,TO,1718758,Rio Sono,RuralAdjacente,17,6498
422,Tocantins,TO,1718808,Sampaio,IntermediarioAdjacente,17,4876
423,Tocantins,TO,1718840,Sandolândia,RuralRemoto,17,3371
424,Tocantins,TO,1718865,Santa Fé do Araguaia,RuralAdjacente,17,7678
425,Tocantins,TO,1718881,Santa Maria do Tocantins,RuralRemoto,17,3537
426,Tocantins,TO,1718899,Santa Rita do Tocantins,RuralAdjacente,17,2407
427,Tocantins,TO,1718907,Santa Rosa do Tocantins,RuralAdjacente,17,4864
428,Tocantins,TO,1719004,Santa Tereza do Tocantins,RuralAdjacente,17,2928
429,Tocantins,TO,1720002,Santa Terezinha do Tocantins,RuralAdjacente,17,2530
430,Tocantins,TO,1720101,São Bento do Tocantins,RuralAdjacente,17,5457
431,Tocantins,TO,1720150,São Félix do Tocantins,RuralRemoto,17,1610
432,Tocantins,TO,1720200,São Miguel do Tocantins,RuralAdjacente,17,12445
433,Tocantins,TO,1720259,São Salvador do Tocantins,RuralRemoto,17,3106
434,Tocantins,TO,1720309,São Sebastião do Tocantins,RuralAdjacente,17,4898
435,Tocantins,TO,1720499,São Valério,RuralAdjacente,17,3848
436,Tocantins,TO,1720655,Silvanópolis,RuralAdjacente,17,5452
437,Tocantins,TO,1720804,Sítio Novo do Tocantins,RuralAdjacente,17,8965
438,Tocantins,TO,1720853,Sucupira,RuralAdjacente,17,2007
439,Tocantins,TO,1720903,Taguatinga,RuralRemoto,17,16966
440,Tocantins,TO,1720937,Taipas do Tocantins,RuralRemoto,17,2183
441,Tocantins,TO,1720978,Talismã,RuralAdjacente,17,2831
442,Tocantins,TO,1721000,Palmas,Urbano,17,313349
443,Tocantins,TO,1721109,Tocantínia,IntermediarioAdjacente,17,7688
444,Tocantins,TO,1721208,Tocantinópolis,Urbano,17,22820
445,Tocantins,TO,1721257,Tupirama,IntermediarioRemoto,17,1952
446,Tocantins,TO,1721307,Tupiratins,RuralAdjacente,17,2785
447,Tocantins,TO,1722081,Wanderlândia,RuralAdjacente,17,11783
448,Tocantins,TO,1722107,Xambioá,IntermediarioAdjacente,17,11500
449,Maranhão,MA,2100055,Açailândia,Urbano,21,113783
450,Maranhão,MA,2100105,Afonso Cunha,RuralAdjacente,21,6631
451,Maranhão,MA,2100154,Água Doce do Maranhão,RuralAdjacente,21,12731
452,Maranhão,MA,2100204,Alcântara,RuralAdjacente,21,22126
453,Maranhão,MA,2100303,Aldeias Altas,IntermediarioAdjacente,21,26979
454,Maranhão,MA,2100402,Altamira do Maranhão,RuralAdjacente,21,8250
455,Maranhão,MA,2100436,Alto Alegre do Maranhão,Urbano,21,28066
456,Maranhão,MA,2100477,Alto Alegre do Pindaré,RuralAdjacente,21,31967
457,Maranhão,MA,2100501,Alto Parnaíba,RuralRemoto,21,11233
458,Maranhão,MA,2100550,Amapá do Maranhão,RuralAdjacente,21,7047
459,Maranhão,MA,2100600,Amarante do Maranhão,RuralAdjacente,21,42017
460,Maranhão,MA,2100709,Anajatuba,RuralAdjacente,21,27170
461,Maranhão,MA,2100808,Anapurus,RuralAdjacente,21,16054
462,Maranhão,MA,2100832,Apicum-Açu,RuralRemoto,21,17582
463,Maranhão,MA,2100873,Araguanã,RuralAdjacente,21,15675
464,Maranhão,MA,2100907,Araioses,RuralAdjacente,21,47095
465,Maranhão,MA,2100956,Arame,RuralRemoto,21,32825
466,Maranhão,MA,2101004,Arari,IntermediarioAdjacente,21,30014
467,Maranhão,MA,2101103,Axixá,RuralAdjacente,21,12234
468,Maranhão,MA,2101202,Bacabal,Urbano,21,105094
469,Maranhão,MA,2101251,Bacabeira,RuralAdjacente,21,17446
470,Maranhão,MA,2101301,Bacuri,RuralRemoto,21,18726
471,Maranhão,MA,2101350,Bacurituba,RuralAdjacente,21,5696
472,Maranhão,MA,2101400,Balsas,Urbano,21,96951
473,Maranhão,MA,2101509,Barão de Grajaú,Urbano,21,19026
474,Maranhão,MA,2101608,Barra do Corda,Urbano,21,88895
475,Maranhão,MA,2101707,Barreirinhas,RuralRemoto,21,63891
476,Maranhão,MA,2101731,Belágua,RuralAdjacente,21,7586
477,Maranhão,MA,2101772,Bela Vista do Maranhão,RuralAdjacente,21,11347
478,Maranhão,MA,2101806,Benedito Leite,IntermediarioRemoto,21,5643
479,Maranhão,MA,2101905,Bequimão,RuralAdjacente,21,21317
480,Maranhão,MA,2101939,Bernardo do Mearim,RuralAdjacente,21,6102
481,Maranhão,MA,2101970,Boa Vista do Gurupi,RuralAdjacente,21,8494
482,Maranhão,MA,2102002,Bom Jardim,RuralAdjacente,21,42010
483,Maranhão,MA,2102036,Bom Jesus das Selvas,IntermediarioAdjacente,21,35095
484,Maranhão,MA,2102077,Bom Lugar,RuralAdjacente,21,16578
485,Maranhão,MA,2102101,Brejo,RuralAdjacente,21,36900
486,Maranhão,MA,2102150,Brejo de Areia,RuralAdjacente,21,8841
487,Maranhão,MA,2102200,Buriti,RuralAdjacente,21,28916
488,Maranhão,MA,2102309,Buriti Bravo,Urbano,21,23993
489,Maranhão,MA,2102325,Buriticupu,Urbano,21,73595
490,Maranhão,MA,2102358,Buritirana,RuralAdjacente,21,15503
491,Maranhão,MA,2102374,Cachoeira Grande,RuralAdjacente,21,9524
492,Maranhão,MA,2102408,Cajapió,RuralAdjacente,21,11255
493,Maranhão,MA,2102507,Cajari,RuralAdjacente,21,19521
494,Maranhão,MA,2102556,Campestre do Maranhão,Urbano,21,14530
495,Maranhão,MA,2102606,Cândido Mendes,RuralAdjacente,21,20376
496,Maranhão,MA,2102705,Cantanhede,IntermediarioAdjacente,21,22236
497,Maranhão,MA,2102754,Capinzal do Norte,RuralAdjacente,21,10937
498,Maranhão,MA,2102804,Carolina,IntermediarioAdjacente,21,24151
499,Maranhão,MA,2102903,Carutapera,Urbano,21,24095
500,Maranhão,MA,2103000,Caxias,Urbano,21,166159
501,Maranhão,MA,2103109,Cedral,RuralAdjacente,21,10711
502,Maranhão,MA,2103125,Central do Maranhão,RuralAdjacente,21,8806
503,Maranhão,MA,2103158,Centro do Guilherme,RuralAdjacente,21,13876
504,Maranhão,MA,2103174,Centro Novo do Maranhão,RuralAdjacente,21,22056
505,Maranhão,MA,2103208,Chapadinha,Urbano,21,80705
506,Maranhão,MA,2103257,Cidelândia,RuralAdjacente,21,14855
507,Maranhão,MA,2103307,Codó,Urbano,21,123368
508,Maranhão,MA,2103406,Coelho Neto,Urbano,21,49804
509,Maranhão,MA,2103505,Colinas,IntermediarioAdjacente,21,41443
510,Maranhão,MA,2103554,Conceição do Lago-Açu,RuralAdjacente,21,16559
511,Maranhão,MA,2103604,Coroatá,Urbano,21,65788
512,Maranhão,MA,2103703,Cururupu,IntermediarioAdjacente,21,32559
513,Maranhão,MA,2103752,Davinópolis,Urbano,21,12923
514,Maranhão,MA,2103802,Dom Pedro,IntermediarioAdjacente,21,23393
515,Maranhão,MA,2103901,Duque Bacelar,RuralAdjacente,21,11451
516,Maranhão,MA,2104008,Esperantinópolis,RuralAdjacente,21,16971
517,Maranhão,MA,2104057,Estreito,Urbano,21,43097
518,Maranhão,MA,2104073,Feira Nova do Maranhão,RuralRemoto,21,8506
519,Maranhão,MA,2104081,Fernando Falcão,RuralRemoto,21,10559
520,Maranhão,MA,2104099,Formosa da Serra Negra,RuralRemoto,21,19425
521,Maranhão,MA,2104107,Fortaleza dos Nogueiras,RuralAdjacente,21,12662
522,Maranhão,MA,2104206,Fortuna,RuralAdjacente,21,17812
523,Maranhão,MA,2104305,Godofredo Viana,RuralAdjacente,21,12104
524,Maranhão,MA,2104404,Gonçalves Dias,RuralAdjacente,21,17953
525,Maranhão,MA,2104503,Governador Archer,RuralAdjacente,21,10931
526,Maranhão,MA,2104552,Governador Edison Lobão,IntermediarioAdjacente,21,18740
527,Maranhão,MA,2104602,Governador Eugênio Barros,RuralAdjacente,21,14703
528,Maranhão,MA,2104628,Governador Luiz Rocha,RuralAdjacente,21,7878
529,Maranhão,MA,2104651,Governador Newton Bello,RuralAdjacente,21,10121
530,Maranhão,MA,2104677,Governador Nunes Freire,IntermediarioAdjacente,21,25502
531,Maranhão,MA,2104701,Graça Aranha,RuralAdjacente,21,6261
532,Maranhão,MA,2104800,Grajaú,Urbano,21,70692
533,Maranhão,MA,2104909,Guimarães,RuralAdjacente,21,11966
534,Maranhão,MA,2105005,Humberto de Campos,RuralRemoto,21,29143
535,Maranhão,MA,2105104,Icatu,RuralAdjacente,21,27423
536,Maranhão,MA,2105153,Igarapé do Meio,RuralAdjacente,21,14470
537,Maranhão,MA,2105203,Igarapé Grande,RuralAdjacente,21,11453
538,Maranhão,MA,2105302,Imperatriz,Urbano,21,259980
539,Maranhão,MA,2105351,Itaipava do Grajaú,RuralRemoto,21,16158
540,Maranhão,MA,2105401,Itapecuru Mirim,Urbano,21,69233
541,Maranhão,MA,2105427,Itinga do Maranhão,IntermediarioAdjacente,21,26134
542,Maranhão,MA,2105450,Jatobá,RuralAdjacente,21,10464
543,Maranhão,MA,2105476,Jenipapo dos Vieiras,RuralRemoto,21,17123
544,Maranhão,MA,2105500,João Lisboa,IntermediarioAdjacente,21,23677
545,Maranhão,MA,2105609,Joselândia,RuralAdjacente,21,16228
546,Maranhão,MA,2105658,Junco do Maranhão,RuralAdjacente,21,4334
547,Maranhão,MA,2105708,Lago da Pedra,Urbano,21,50959
548,Maranhão,MA,2105807,Lago do Junco,RuralAdjacente,21,10900
549,Maranhão,MA,2105906,Lago Verde,RuralAdjacente,21,16369
550,Maranhão,MA,2105922,Lagoa do Mato,RuralAdjacente,21,11280
551,Maranhão,MA,2105948,Lago dos Rodrigues,RuralAdjacente,21,8841
552,Maranhão,MA,2105963,Lagoa Grande do Maranhão,RuralRemoto,21,11534
553,Maranhão,MA,2105989,Lajeado Novo,RuralAdjacente,21,7653
554,Maranhão,MA,2106003,Lima Campos,RuralAdjacente,21,11943
555,Maranhão,MA,2106102,Loreto,RuralRemoto,21,12271
556,Maranhão,MA,2106201,Luís Domingues,IntermediarioAdjacente,21,7016
557,Maranhão,MA,2106300,Magalhães de Almeida,RuralAdjacente,21,20228
558,Maranhão,MA,2106326,Maracaçumé,Urbano,21,21773
559,Maranhão,MA,2106359,Marajá do Sena,RuralAdjacente,21,7757
560,Maranhão,MA,2106375,Maranhãozinho,RuralAdjacente,21,16754
561,Maranhão,MA,2106409,Mata Roma,RuralAdjacente,21,17122
562,Maranhão,MA,2106508,Matinha,RuralAdjacente,21,23591
563,Maranhão,MA,2106607,Matões,RuralAdjacente,21,34099
564,Maranhão,MA,2106631,Matões do Norte,RuralAdjacente,21,17316
565,Maranhão,MA,2106672,Milagres do Maranhão,RuralAdjacente,21,8502
566,Maranhão,MA,2106706,Mirador,RuralRemoto,21,21045
567,Maranhão,MA,2106755,Miranda do Norte,Urbano,21,29121
568,Maranhão,MA,2106805,Mirinzal,RuralAdjacente,21,15059
569,Maranhão,MA,2106904,Monção,RuralAdjacente,21,33888
570,Maranhão,MA,2107001,Montes Altos,RuralAdjacente,21,9064
571,Maranhão,MA,2107100,Morros,RuralAdjacente,21,19708
572,Maranhão,MA,2107209,Nina Rodrigues,RuralAdjacente,21,14826
573,Maranhão,MA,2107258,Nova Colinas,RuralAdjacente,21,5469
574,Maranhão,MA,2107308,Nova Iorque,RuralRemoto,21,4682
575,Maranhão,MA,2107357,Nova Olinda do Maranhão,IntermediarioAdjacente,21,21228
576,Maranhão,MA,2107407,Olho d´Água das Cunhãs,RuralAdjacente,21,19616
577,Maranhão,MA,2107456,Olinda Nova do Maranhão,RuralAdjacente,21,14968
578,Maranhão,MA,2107506,Paço do Lumiar,Urbano,21,125.265(12)
579,Maranhão,MA,2107605,Palmeirândia,RuralAdjacente,21,19840
580,Maranhão,MA,2107704,Paraibano,Urbano,21,21571
581,Maranhão,MA,2107803,Parnarama,RuralAdjacente,21,35108
582,Maranhão,MA,2107902,Passagem Franca,RuralAdjacente,21,19253
583,Maranhão,MA,2108009,Pastos Bons,IntermediarioRemoto,21,19693
584,Maranhão,MA,2108058,Paulino Neves,RuralRemoto,21,16295
585,Maranhão,MA,2108108,Paulo Ramos,RuralAdjacente,21,21092
586,Maranhão,MA,2108207,Pedreiras,Urbano,21,39153
587,Maranhão,MA,2108256,Pedro do Rosário,RuralAdjacente,21,25560
588,Maranhão,MA,2108306,Penalva,IntermediarioRemoto,21,38987
589,Maranhão,MA,2108405,Peri Mirim,RuralAdjacente,21,14371
590,Maranhão,MA,2108454,Peritoró,RuralAdjacente,21,23530
591,Maranhão,MA,2108504,Pindaré-Mirim,IntermediarioAdjacente,21,33186
592,Maranhão,MA,2108603,Pinheiro,Urbano,21,84160
593,Maranhão,MA,2108702,Pio XII,IntermediarioAdjacente,21,21274
594,Maranhão,MA,2108801,Pirapemas,IntermediarioAdjacente,21,18814
595,Maranhão,MA,2108900,Poção de Pedras,RuralAdjacente,21,17321
596,Maranhão,MA,2109007,Porto Franco,Urbano,21,24294
597,Maranhão,MA,2109056,Porto Rico do Maranhão,RuralAdjacente,21,5936
598,Maranhão,MA,2109106,Presidente Dutra,Urbano,21,48264
599,Maranhão,MA,2109205,Presidente Juscelino,RuralAdjacente,21,12939
600,Maranhão,MA,2109239,Presidente Médici,RuralAdjacente,21,7124
601,Maranhão,MA,2109270,Presidente Sarney,RuralAdjacente,21,19217
602,Maranhão,MA,2109304,Presidente Vargas,RuralAdjacente,21,11328
603,Maranhão,MA,2109403,Primeira Cruz,RuralRemoto,21,15545
604,Maranhão,MA,2109452,Raposa,Urbano,21,31586
605,Maranhão,MA,2109502,Riachão,RuralAdjacente,21,20288
606,Maranhão,MA,2109551,Ribamar Fiquene,RuralAdjacente,21,7859
607,Maranhão,MA,2109601,Rosário,Urbano,21,43243
608,Maranhão,MA,2109700,Sambaíba,RuralRemoto,21,5686
609,Maranhão,MA,2109759,Santa Filomena do Maranhão,RuralAdjacente,21,7878
610,Maranhão,MA,2109809,Santa Helena,Urbano,21,42829
611,Maranhão,MA,2109908,Santa Inês,Urbano,21,89927
612,Maranhão,MA,2110005,Santa Luzia,IntermediarioAdjacente,21,73105
613,Maranhão,MA,2110039,Santa Luzia do Paruá,IntermediarioAdjacente,21,25487
614,Maranhão,MA,2110104,Santa Quitéria do Maranhão,RuralAdjacente,21,25884
615,Maranhão,MA,2110203,Santa Rita,RuralAdjacente,21,38732
616,Maranhão,MA,2110237,Santana do Maranhão,RuralAdjacente,21,13704
617,Maranhão,MA,2110278,Santo Amaro do Maranhão,RuralRemoto,21,16219
618,Maranhão,MA,2110302,Santo Antônio dos Lopes,RuralAdjacente,21,14516
619,Maranhão,MA,2110401,São Benedito do Rio Preto,RuralAdjacente,21,18769
620,Maranhão,MA,2110500,São Bento,IntermediarioAdjacente,21,45989
621,Maranhão,MA,2110609,São Bernardo,RuralAdjacente,21,28825
622,Maranhão,MA,2110658,São Domingos do Azeitão,RuralRemoto,21,7448
623,Maranhão,MA,2110708,São Domingos do Maranhão,IntermediarioAdjacente,21,34391
624,Maranhão,MA,2110807,São Félix de Balsas,RuralRemoto,21,4540
625,Maranhão,MA,2110856,São Francisco do Brejão,RuralAdjacente,21,12082
626,Maranhão,MA,2110906,São Francisco do Maranhão,RuralAdjacente,21,12226
627,Maranhão,MA,2111003,São João Batista,RuralAdjacente,21,20736
628,Maranhão,MA,2111029,São João do Carú,RuralRemoto,21,15768
629,Maranhão,MA,2111052,São João do Paraíso,RuralAdjacente,21,11207
630,Maranhão,MA,2111078,São João do Soter,RuralAdjacente,21,18746
631,Maranhão,MA,2111102,São João dos Patos,Urbano,21,26063
632,Maranhão,MA,2111201,São José de Ribamar,Urbano,21,180345
633,Maranhão,MA,2111250,São José dos Basílios,RuralAdjacente,21,7639
634,Maranhão,MA,2111300,São Luís,Urbano,21,1115932
635,Maranhão,MA,2111409,São Luís Gonzaga do Maranhão,RuralAdjacente,21,18600
636,Maranhão,MA,2111508,São Mateus do Maranhão,Urbano,21,41750
637,Maranhão,MA,2111532,São Pedro da Água Branca,IntermediarioAdjacente,21,12779
638,Maranhão,MA,2111573,São Pedro dos Crentes,RuralRemoto,21,4700
639,Maranhão,MA,2111607,São Raimundo das Mangabeiras,IntermediarioAdjacente,21,19090
640,Maranhão,MA,2111631,São Raimundo do Doca Bezerra,RuralAdjacente,21,5028
641,Maranhão,MA,2111672,São Roberto,RuralAdjacente,21,6856
642,Maranhão,MA,2111706,São Vicente Ferrer,RuralAdjacente,21,22452
643,Maranhão,MA,2111722,Satubinha,RuralAdjacente,21,14274
644,Maranhão,MA,2111748,Senador Alexandre Costa,RuralAdjacente,21,11285
645,Maranhão,MA,2111763,Senador La Rocque,RuralAdjacente,21,13981
646,Maranhão,MA,2111789,Serrano do Maranhão,RuralRemoto,21,10343
647,Maranhão,MA,2111805,Sítio Novo,RuralAdjacente,21,18237
648,Maranhão,MA,2111904,Sucupira do Norte,RuralRemoto,21,10631
649,Maranhão,MA,2111953,Sucupira do Riachão,RuralAdjacente,21,5692
650,Maranhão,MA,2112001,Tasso Fragoso,RuralRemoto,21,8642
651,Maranhão,MA,2112100,Timbiras,IntermediarioAdjacente,21,29241
652,Maranhão,MA,2112209,Timon,Urbano,21,171317
653,Maranhão,MA,2112233,Trizidela do Vale,Urbano,21,22223
654,Maranhão,MA,2112274,Tufilândia,RuralAdjacente,21,5868
655,Maranhão,MA,2112308,Tuntum,RuralAdjacente,21,42242
656,Maranhão,MA,2112407,Turiaçu,RuralAdjacente,21,35811
657,Maranhão,MA,2112456,Turilândia,Urbano,21,26112
658,Maranhão,MA,2112506,Tutóia,RuralAdjacente,21,59927
659,Maranhão,MA,2112605,Urbano Santos,IntermediarioAdjacente,21,33791
660,Maranhão,MA,2112704,Vargem Grande,IntermediarioAdjacente,21,57813
661,Maranhão,MA,2112803,Viana,IntermediarioAdjacente,21,52852
662,Maranhão,MA,2112852,Vila Nova dos Martírios,RuralAdjacente,21,13800
663,Maranhão,MA,2112902,Vitória do Mearim,IntermediarioAdjacente,21,32956
664,Maranhão,MA,2113009,Vitorino Freire,RuralAdjacente,21,31520
665,Maranhão,MA,2114007,Zé Doca,Urbano,21,52190
666,Piauí,PI,2200053,Acauã,RuralAdjacente,22,7119
667,Piauí,PI,2200103,Agricolândia,RuralAdjacente,22,5123
668,Piauí,PI,2200202,Água Branca,Urbano,22,17525
669,Piauí,PI,2200251,Alagoinha do Piauí,RuralAdjacente,22,7678
670,Piauí,PI,2200277,Alegrete do Piauí,RuralAdjacente,22,4921
671,Piauí,PI,2200301,Alto Longá,RuralAdjacente,22,14371
672,Piauí,PI,2200400,Altos,Urbano,22,40681
673,Piauí,PI,2200459,Alvorada do Gurguéia,RuralRemoto,22,5469
674,Piauí,PI,2200509,Amarante,RuralAdjacente,22,17609
675,Piauí,PI,2200608,Angical do Piauí,RuralAdjacente,22,6779
676,Piauí,PI,2200707,Anísio de Abreu,RuralAdjacente,22,9994
677,Piauí,PI,2200806,Antônio Almeida,RuralRemoto,22,3175
678,Piauí,PI,2200905,Aroazes,RuralAdjacente,22,5819
679,Piauí,PI,2200954,Aroeiras do Itaim,RuralAdjacente,22,2551
680,Piauí,PI,2201002,Arraial,RuralAdjacente,22,4713
681,Piauí,PI,2201051,Assunção do Piauí,RuralAdjacente,22,7879
682,Piauí,PI,2201101,Avelino Lopes,RuralRemoto,22,11361
683,Piauí,PI,2201150,Baixa Grande do Ribeiro,RuralRemoto,22,11751
684,Piauí,PI,2201176,Barra D´Alcântara,RuralRemoto,22,3953
685,Piauí,PI,2201200,Barras,RuralAdjacente,22,47298
686,Piauí,PI,2201309,Barreiras do Piauí,RuralRemoto,22,3356
687,Piauí,PI,2201408,Barro Duro,RuralAdjacente,22,7022
688,Piauí,PI,2201507,Batalha,RuralAdjacente,22,26951
689,Piauí,PI,2201556,Bela Vista do Piauí,RuralRemoto,22,4044
690,Piauí,PI,2201572,Belém do Piauí,RuralAdjacente,22,3607
691,Piauí,PI,2201606,Beneditinos,RuralAdjacente,22,10479
692,Piauí,PI,2201705,Bertolínia,RuralRemoto,22,5512
693,Piauí,PI,2201739,Betânia do Piauí,RuralAdjacente,22,6214
694,Piauí,PI,2201770,Boa Hora,RuralAdjacente,22,6848
695,Piauí,PI,2201804,Bocaina,RuralAdjacente,22,4509
696,Piauí,PI,2201903,Bom Jesus,Urbano,22,25584
697,Piauí,PI,2201919,Bom Princípio do Piauí,RuralAdjacente,22,5670
698,Piauí,PI,2201929,Bonfim do Piauí,RuralAdjacente,22,5700
699,Piauí,PI,2201945,Boqueirão do Piauí,RuralAdjacente,22,6443
700,Piauí,PI,2201960,Brasileira,RuralAdjacente,22,8364
701,Piauí,PI,2201988,Brejo do Piauí,RuralAdjacente,22,3824
702,Piauí,PI,2202000,Buriti dos Lopes,RuralAdjacente,22,19832
703,Piauí,PI,2202026,Buriti dos Montes,RuralAdjacente,22,8282
704,Piauí,PI,2202059,Cabeceiras do Piauí,RuralAdjacente,22,10671
705,Piauí,PI,2202075,Cajazeiras do Piauí,RuralAdjacente,22,3586
706,Piauí,PI,2202083,Cajueiro da Praia,RuralAdjacente,22,7704
707,Piauí,PI,2202091,Caldeirão Grande do Piauí,RuralAdjacente,22,5786
708,Piauí,PI,2202109,Campinas do Piauí,RuralAdjacente,22,5628
709,Piauí,PI,2202117,Campo Alegre do Fidalgo,RuralRemoto,22,5093
710,Piauí,PI,2202133,Campo Grande do Piauí,RuralAdjacente,22,5987
711,Piauí,PI,2202174,Campo Largo do Piauí,RuralAdjacente,22,7342
712,Piauí,PI,2202208,Campo Maior,Urbano,22,46950
713,Piauí,PI,2202251,Canavieira,RuralRemoto,22,3938
714,Piauí,PI,2202307,Canto do Buriti,IntermediarioAdjacente,22,21326
715,Piauí,PI,2202406,Capitão de Campos,RuralAdjacente,22,11471
716,Piauí,PI,2202455,Capitão Gervásio Oliveira,RuralRemoto,22,4127
717,Piauí,PI,2202505,Caracol,RuralAdjacente,22,11009
718,Piauí,PI,2202539,Caraúbas do Piauí,RuralAdjacente,22,5910
719,Piauí,PI,2202554,Caridade do Piauí,RuralAdjacente,22,5102
720,Piauí,PI,2202604,Castelo do Piauí,IntermediarioAdjacente,22,19716
721,Piauí,PI,2202653,Caxingó,RuralAdjacente,22,5477
722,Piauí,PI,2202703,Cocal,RuralAdjacente,22,27901
723,Piauí,PI,2202711,Cocal de Telha,RuralAdjacente,22,4908
724,Piauí,PI,2202729,Cocal dos Alves,RuralAdjacente,22,6180
725,Piauí,PI,2202737,Coivaras,RuralAdjacente,22,4044
726,Piauí,PI,2202752,Colônia do Gurguéia,RuralRemoto,22,6545
727,Piauí,PI,2202778,Colônia do Piauí,RuralAdjacente,22,7665
728,Piauí,PI,2202802,Conceição do Canindé,RuralAdjacente,22,4811
729,Piauí,PI,2202851,Coronel José Dias,RuralAdjacente,22,4688
730,Piauí,PI,2202901,Corrente,IntermediarioRemoto,22,26771
731,Piauí,PI,2203008,Cristalândia do Piauí,RuralRemoto,22,8350
732,Piauí,PI,2203107,Cristino Castro,RuralRemoto,22,10464
733,Piauí,PI,2203206,Curimatá,RuralRemoto,22,11461
734,Piauí,PI,2203230,Currais,RuralRemoto,22,4982
735,Piauí,PI,2203255,Curralinhos,RuralAdjacente,22,4475
736,Piauí,PI,2203271,Curral Novo do Piauí,RuralAdjacente,22,5390
737,Piauí,PI,2203305,Demerval Lobão,RuralAdjacente,22,13862
738,Piauí,PI,2203354,Dirceu Arcoverde,RuralAdjacente,22,7046
739,Piauí,PI,2203404,Dom Expedito Lopes,RuralAdjacente,22,6940
740,Piauí,PI,2203420,Domingos Mourão,RuralAdjacente,22,4352
